Accident_Occurred,Hours_Worked,Weather_Risk_Index,Machine_Age_Years,Employee_Experience_Years,Safety_Violations,Inspection_Frequency,Job_Risk_Level,Shift_Type,Area,Employee_Age,Noise_Level_dB,Temperature_C
0,9,0.26233504430436627,7,20,5,7,1,0,0,24,94.17852268669616,39.297524582361746
0,10,0.16966364553373137,10,20,5,11,2,0,1,37,66.90045433547193,29.61101237345933
1,7,0.9563994775243874,5,22,3,9,3,1,1,64,57.26789916162252,15.406879889424099
0,7,0.631704997171677,10,29,6,6,2,0,1,64,91.96985445441021,36.30462636600645
0,8,0.2939485809058835,9,25,1,6,1,0,1,25,67.90258540244187,15.774592132530323
0,8,0.3519898383948391,12,19,4,11,1,0,0,26,72.98180339599307,28.60484267547532
1,11,0.034018515929226,5,11,8,11,1,1,0,18,88.40098205269922,37.516243919226824
1,9,0.08366809701963107,16,1,0,10,1,1,0,61,64.98191482549487,12.016519109300006
1,8,0.9275190056878119,1,11,5,11,2,0,0,57,86.3715424802071,24.75724446313567
1,7,0.2706050332821198,10,14,6,3,2,1,1,60,55.17189486608481,11.53005382141042
1,11,0.11953946364304757,17,29,5,2,1,1,1,25,69.77965924062488,39.05183381120399
0,9,0.4796435356306221,1,22,2,3,1,0,1,55,60.01602015601934,31.059906172916737
1,10,0.831959972068431,7,28,8,6,1,0,0,55,81.9582192413256,24.292393671451137
0,9,0.2425206266765233,12,12,0,2,2,0,1,59,74.59377813840456,38.965693271280244
0,8,0.01950747253708396,16,12,9,10,1,0,0,49,98.63995887945447,11.363881351634774
0,11,0.14880099407285263,10,5,9,3,1,0,1,31,97.3326545304553,22.276388135863197
1,8,0.8245506385260185,16,10,6,4,1,0,0,62,57.82848369427235,38.405201895783954
1,6,0.8292457339413722,17,19,0,6,1,1,1,62,84.44897810260373,28.730977935092792
1,9,0.9702506106255332,15,23,6,9,1,0,1,35,53.39769851407707,19.534664442078164
0,10,0.44090061009035864,8,9,4,11,2,0,0,64,99.94181129994837,21.79097775063393
0,11,0.2266762992129504,17,27,3,2,1,0,0,36,60.99536893432642,36.35863304842911
1,8,0.896940589978499,19,23,8,4,1,0,1,45,99.28742254905276,11.721248355753787
1,6,0.5241534856970403,3,12,4,6,3,0,1,40,81.98018429031475,26.940307444723814
1,8,0.9270787536886793,15,11,4,11,3,0,1,45,81.9377668733387,37.903658661749795
1,8,0.22061202939458702,5,9,2,5,3,0,1,22,73.87738985935755,18.166527840171526
0,6,0.4439901682364845,3,22,3,2,2,0,0,58,79.51914225013401,36.494487187859114
1,7,0.1319181550657208,8,0,5,3,2,1,0,18,62.7808660850237,23.971526103140825
1,9,0.8739482277824232,1,13,9,3,2,1,1,25,78.02207812615991,15.531008757587506
0,10,0.37527892383980765,13,17,4,8,1,0,1,29,92.22052068819838,35.56431209494686
1,7,0.7400908567664181,19,27,7,2,2,1,0,61,83.76346812523508,27.686547166657878
0,7,0.6182521359203592,5,2,4,10,1,0,1,42,69.25567261539518,26.78583037922193
1,10,0.26107502057763887,3,3,1,7,2,1,0,35,74.73995007713728,26.603869989856584
1,8,0.7368110978660303,19,4,2,4,3,0,0,30,67.16726017005458,22.74442694959143
0,10,0.7345689790411355,12,17,4,9,2,0,0,41,78.82908578559238,16.4455421559302
0,8,0.02380361275772558,18,16,1,6,1,0,1,26,74.15487710078952,14.085639144324293
0,7,0.5256751768750911,4,2,3,8,1,0,1,59,64.63225145693227,19.80991354941439
1,10,0.6764588257153226,11,0,5,1,1,1,0,50,69.60573874221527,31.275455200801606
0,7,0.5953682999524522,2,29,0,3,1,0,0,30,84.98975741184125,23.12837877619766
1,11,0.013522936606243041,5,18,1,11,3,1,0,25,61.31188848186229,23.570527855252912
1,9,0.9448496420097037,4,20,3,7,2,1,1,41,72.79389476144071,37.592436414909656
0,11,0.25539129831583185,1,19,3,7,2,0,0,44,81.47562837208147,13.69090055137724
0,9,0.6123340010241047,1,13,8,5,1,0,0,44,64.03719706590363,31.2282423487709
1,10,0.29741564477339,19,19,8,6,1,1,1,39,55.73032049745365,11.615240863914769
0,8,0.5649213624745975,13,2,2,7,2,0,1,61,50.49371658464732,12.075224267567728
1,8,0.47835217610423586,3,2,5,10,1,1,1,41,59.76501419642705,20.37982715610775
1,6,0.9564974419288101,19,14,9,11,2,0,1,41,64.350794203446,39.40694235395941
1,9,0.8967752950106987,6,24,8,5,1,0,0,35,90.27074516668026,34.65093474077503
1,8,0.8721099624920648,2,23,5,3,2,1,1,49,56.16292972542239,21.622052553714372
0,9,0.4590704328811158,3,4,3,9,1,0,1,34,86.86540857042985,34.265299647181784
1,9,0.5379113813028965,18,5,6,6,1,1,1,35,55.578688570996,31.69397077872656
0,6,0.25105153452331697,3,12,3,11,1,0,0,22,63.973079881599645,20.01627223131034
1,6,0.29219454427093894,7,20,5,8,2,1,1,22,57.51809001716314,30.083018946577262
0,11,0.1388115506773866,9,11,2,9,1,0,1,30,88.82995893983788,33.521187941353396
1,7,0.3133060160576978,7,18,7,5,1,1,1,20,70.63110415753034,37.08599085533885
0,7,0.615752825428088,8,19,2,3,1,0,0,32,81.2801121092582,39.47565941061377
0,6,0.3500654909696247,7,16,2,8,1,0,1,22,90.57586284309116,16.28986410563852
0,6,0.020938407771876277,15,19,4,10,2,0,0,52,88.70433673478466,17.542462830851875
1,8,0.6764094083997874,6,7,3,2,3,1,0,61,66.916982719496,29.994112622678326
1,10,0.8254179671491425,13,18,0,1,3,0,1,22,74.85630088332005,27.397132272656105
0,7,0.2791094271959609,8,10,4,11,2,0,0,34,53.760513017187314,12.94238945369464
1,6,0.819097101630834,16,21,5,2,3,0,0,57,69.84180750885064,31.687308075842775
1,11,0.9191632783246665,12,17,9,10,3,0,1,21,60.71153077266793,15.723405646920654
1,10,0.9268957972408512,8,11,1,1,3,0,0,63,55.166359595619696,29.43916352180547
1,7,0.8285293020102,8,7,9,2,2,1,0,48,81.39494589280939,15.627124350015501
1,9,0.35163534385226425,15,19,3,2,3,0,0,62,85.84099427197327,12.971760192712921
0,10,0.49062631942640345,1,16,8,5,1,0,1,19,76.84486480032712,33.0840328150462
0,9,0.5895795352210089,5,1,8,8,1,0,1,33,51.55576335637932,20.728239038845174
0,7,0.5240044819737767,11,26,5,10,1,0,1,45,90.45742417467795,31.63795769064401
0,11,0.6292718036712348,15,23,2,10,1,0,0,45,84.01757470133705,28.949701892318597
1,8,0.9302114661259038,12,7,6,9,1,1,0,44,85.44951135032468,31.144000815071113
1,8,0.094604463192547,18,25,0,10,1,1,0,46,80.15475033594772,36.09134574167796
0,8,0.5511654418968255,4,27,9,4,1,0,0,54,71.87031972035172,33.200769364429334
0,7,0.6652735030206645,4,19,7,1,1,0,1,34,67.5184232722497,12.41456296830107
0,10,0.37949537658005716,13,15,6,2,1,0,1,21,98.95348092129427,16.072722102401702
0,11,0.12459872473074585,18,7,2,1,1,0,1,36,90.25337232516691,25.050419891731895
0,8,0.3427926308741227,8,4,7,6,1,0,0,63,99.70296009375525,28.6041200188599
0,6,0.7226093893406372,3,18,1,8,2,0,0,49,95.79167514295223,38.83849333517716
0,10,0.622268931591481,17,26,8,11,2,0,1,48,85.50097854963707,31.72689441816239
1,6,0.6403422730613578,19,26,5,11,2,1,0,21,64.2849109605216,32.743815797274394
1,10,0.29298225632118846,12,3,1,7,1,1,1,40,68.35527633716774,25.409786399479284
0,9,0.6034994677176426,10,12,1,6,1,0,0,24,61.605579774555345,14.887273586566666
1,10,0.8152400038801269,5,23,0,11,1,0,1,35,84.01023523479523,19.619079091282728
0,9,0.5991106720535895,7,22,2,1,1,0,0,46,74.24234992722381,28.04900813679486
0,6,0.3492606687652092,3,9,0,5,1,0,1,38,95.12639568668129,39.65499196281479
1,11,0.8417708826905659,18,27,2,3,1,0,1,30,79.81357289255882,27.142253418474734
0,7,0.6713219266747573,18,16,3,9,2,0,0,55,80.9332997321715,23.833130656915415
0,8,0.15193293465915736,15,26,5,7,1,0,0,19,70.80207529264854,18.385052172501133
0,8,0.44467245946202594,19,9,5,8,2,0,1,19,67.30280730020819,16.88037769640382
1,6,0.5212836448440825,13,29,5,5,1,1,1,56,62.752575484986124,29.024356261393518
1,8,0.3480770439730225,2,5,6,6,2,1,1,31,90.44669757522936,11.973405613006186
1,10,0.031262724984849166,8,0,3,9,1,1,1,50,61.92111529861238,12.005660413757177
0,10,0.27954552868780036,10,16,6,8,2,0,0,25,90.65635888792198,32.501574117776784
0,6,0.10991637742347182,11,11,9,11,1,0,0,38,99.79104726201868,30.30508049859812
0,10,0.5157309835287442,4,8,2,2,2,0,0,33,68.80600225638548,31.370495606636425
0,9,0.2722017771976759,12,26,8,3,2,0,1,29,97.58426796798683,35.306814351989544
0,10,0.24974102636738993,3,3,9,1,2,0,1,40,63.82971710465939,33.350736548911456
1,11,0.883163694477611,11,3,0,7,1,0,1,56,53.90247982727975,23.064849343655727
1,11,0.8552300488575364,3,22,8,2,1,0,0,40,85.10156626225627,21.81031676115075
1,8,0.9574429262544479,18,8,9,8,1,0,1,43,89.13209698175018,26.80663237086278
0,7,0.541583149112516,14,26,6,10,1,0,0,60,90.75084827744647,15.738357554950618
0,9,0.432777508228409,2,13,0,4,1,0,1,28,72.80682248628425,37.25503695172499
0,7,0.06461337017017021,13,27,3,8,1,0,1,45,78.48967154713151,27.993161468596227
0,8,0.7957689924871982,11,5,6,7,1,0,1,56,57.50405978245404,10.820415383241826
1,8,0.8130747572853598,5,11,3,11,1,0,1,64,97.73436454173478,28.178240892820217
1,9,0.472232949766506,15,3,1,1,2,1,0,43,85.1976603197892,35.80134357041153
0,6,0.1268582384308633,12,7,0,2,2,0,0,22,57.97655375887318,36.18437432012094
1,10,0.8789343170440471,1,16,9,7,1,0,0,61,56.61757086523582,28.225822612478723
1,11,0.8007523136864138,11,26,2,6,1,0,0,34,98.96961706776361,32.90926863817464
1,6,0.045209201917165376,14,27,4,7,2,1,0,36,99.70252683668718,27.026132873722737
0,6,0.07691874217030137,9,14,6,4,1,0,1,53,58.05014145458986,30.422774804205613
0,11,0.7508587268926975,15,8,3,6,1,0,0,26,95.70120964883603,26.551618288644956
1,6,0.23189496266038212,6,9,9,7,2,1,1,54,80.19248330209642,16.030860959263965
0,8,0.4584765966550497,8,25,5,2,1,0,0,28,81.38210461032838,30.550673602726334
1,9,0.6884822816184035,12,19,3,6,1,1,1,64,61.670062952300995,34.29681571939114
1,8,0.11916534691525593,3,26,2,8,2,1,0,26,99.67518527857415,34.51548631114214
0,6,0.6279323288102795,7,22,8,5,1,0,1,53,79.04528492859541,38.57912788349148
1,8,0.875676168930756,6,15,0,6,1,0,1,29,70.35302751411244,29.637307104215193
0,11,0.48822973536095793,9,23,8,1,2,0,0,43,79.02659793472584,34.30764403650367
0,8,0.017198066587137184,14,0,9,2,2,0,0,37,67.24266515662762,17.42213047736965
1,11,0.8343513834082102,5,27,7,3,1,0,0,52,61.72767568812846,19.546549813374163
1,6,0.07399308143219296,9,26,1,2,2,1,0,32,95.18373608774041,13.732623662477836
0,10,0.741304499589511,7,19,3,2,2,0,1,38,94.35248910562632,18.50128201430475
1,9,0.9379927826870963,19,10,3,8,1,0,0,51,80.97839787486498,14.373228445093384
0,10,0.5921446811500135,8,16,8,3,2,0,1,36,80.58790420198177,34.15813582154525
1,9,0.4808882031105862,19,10,6,7,1,1,1,18,65.16684433728375,39.7504533533869
0,7,0.4516021758436649,14,14,6,9,1,0,1,47,58.19990654588351,36.36328553030251
0,10,0.6002102455059193,6,0,6,7,1,0,1,19,82.80532849677624,26.409630131701757
1,9,0.23472034882686466,15,9,9,8,1,1,0,47,61.670577718292606,10.647327408767072
1,7,0.904714267370035,19,8,1,10,1,0,0,55,86.66361770682512,25.020142212560256
0,6,0.7865215990374904,14,21,5,4,2,0,1,46,54.24323261190771,31.691997481596463
0,8,0.42252060876750464,19,16,8,8,1,0,0,59,68.76525159246074,38.90087607587243
0,9,0.7173794040706001,3,18,3,4,1,0,1,63,94.08730707117553,39.619421052745714
1,8,0.9613627272672995,13,29,4,6,2,0,0,61,81.27481242833372,12.952473143410922
0,10,0.22602464726298976,12,28,7,1,2,0,1,40,62.60657655034005,22.36509929335483
1,8,0.580160371624909,15,19,5,7,1,1,0,59,65.81005763745947,21.47405593517427
0,10,0.24546014412578,11,27,7,4,2,0,0,58,97.2280678414848,26.58502179341315
1,6,0.8706474121930446,4,8,2,8,1,1,0,40,60.65309943531851,37.21852156128591
1,8,0.1651233819375596,4,28,0,1,3,0,0,40,98.05400706602154,13.915760438960666
1,11,0.2054239544856814,6,14,4,4,2,1,0,42,58.443349374652094,28.932543564734623
1,11,0.6824280360629389,19,6,8,6,2,1,1,26,55.02939898499561,27.579118822190008
0,10,0.11929490222025518,13,12,8,7,2,0,0,41,59.197130384033116,17.223177707812752
0,9,0.4215856409744042,16,7,6,5,1,0,0,48,97.21101162291086,21.49599986698228
1,8,0.530755629624374,9,5,2,1,1,0,0,63,86.19296235165103,30.279814816139783
1,10,0.7164874398155371,11,7,3,1,1,1,1,40,60.828298997081255,26.919863823229594
1,11,0.2629236255317817,17,24,5,3,1,1,0,22,69.06182955968151,22.52848187854668
0,9,0.12112818583082718,15,7,4,1,2,0,1,50,59.702273627990955,30.731683666220412
0,8,0.7016532861795336,19,9,6,2,2,0,0,33,90.27021773040582,21.78169333413934
0,8,0.09688981955701315,9,0,4,9,2,0,0,31,84.11745850916742,31.080641955266035
1,7,0.8507345015094702,6,7,1,5,1,0,0,28,73.26898588162729,30.59576764084155
0,11,0.45442790328604676,7,18,5,1,1,0,0,62,88.52439229558614,22.22443051717779
1,8,0.34531925210823344,6,1,8,8,3,1,0,36,67.36216653858882,12.27997918787253
1,9,0.951572487530003,8,6,6,8,2,0,0,51,74.55421638890309,32.4769988165105
1,9,0.3474778599378515,10,24,7,4,3,0,1,61,92.1718200629661,33.81417383688121
1,8,0.2581232628732857,6,22,1,6,1,1,1,25,93.107036769405,38.03130550205496
0,9,0.7486239467341963,2,20,3,3,2,0,1,51,90.65471791317185,37.29848158295545
1,10,0.9212856229048452,16,18,7,9,1,0,1,39,55.837754904608495,36.96251012816798
0,9,0.4288367972205215,4,6,4,1,1,0,0,55,88.3988131830951,19.247945497941217
1,6,0.8678853855581963,7,10,3,4,1,1,1,47,57.56281093682912,28.191623801548715
0,6,0.6969431352093013,2,29,9,8,2,0,1,44,93.70439043545667,37.57681116284077
0,6,0.5853263424669937,3,28,8,5,1,0,1,45,50.03233711280907,31.24916138152277
0,7,0.39208876751943667,1,28,7,6,1,0,0,60,93.42463910349186,24.36447553217123
1,8,0.7221603523157252,7,7,8,6,1,1,1,57,69.54502700983844,22.475699102105477
1,8,0.3691587297630685,9,1,4,3,1,1,0,54,86.56220492168688,20.313011148572272
0,8,0.3226445130513107,8,21,4,4,2,0,1,19,73.99144919735113,26.681462168356898
0,6,0.09743290190659515,15,23,0,1,1,0,1,34,77.38509073625139,34.74399785602263
1,7,0.8523404868764967,12,19,5,3,3,0,0,26,53.28508905813409,11.820462520041628
0,6,0.6402410074309661,10,17,8,5,1,0,0,36,79.36745866326805,14.490495881239521
1,7,0.9647468810909877,6,8,7,7,1,0,0,51,69.70957756454231,35.55076101154526
1,7,0.30823807770921974,11,9,2,2,1,1,0,58,78.19901106050077,15.286445702574381
1,7,0.9339300697871078,18,5,6,9,3,1,1,61,84.4768399643783,32.79256021046838
0,10,0.22304751349129293,4,15,6,9,1,0,0,46,74.03090576447939,15.77360796299992
0,10,0.4539922765335923,12,29,1,8,1,0,1,18,80.84115099588246,38.35634210943143
0,8,0.45759146563673825,3,14,1,1,1,0,1,35,60.08720855441614,26.716144779483837
0,9,0.04915227010727974,2,23,1,6,1,0,0,28,50.57948284954194,34.02653439538715
1,11,0.1459455609548267,15,23,2,2,1,1,0,22,78.11127745510905,15.108596013910965
0,7,0.301932097442543,12,28,5,8,1,0,1,62,55.255349933153816,15.779337546467014
0,7,0.024047053525606654,17,8,7,10,1,0,1,52,70.68569120879633,36.28519667340157
0,10,0.6697445596985904,9,14,5,7,1,0,1,35,97.7899626483119,38.33287713781675
0,7,0.15526499577928965,14,16,1,3,1,0,1,26,95.02282529921513,34.71604046351552
0,8,0.20692440818406788,2,7,4,6,1,0,0,56,50.746430775804654,28.476688139726267
0,10,0.02819488471134335,5,18,2,3,1,0,0,61,76.57358335648979,35.29004206024982
1,11,0.7633364880038802,15,29,3,6,2,1,1,48,67.40050128462,25.93307867140995
1,9,0.18935109026531494,10,1,1,3,1,1,1,51,89.80712048790528,10.65624758359913
1,11,0.2998200501660666,12,1,0,5,3,0,0,25,82.03518415268164,12.808404521580023
1,7,0.8962410445670488,15,24,7,3,1,0,0,44,70.17621027260321,39.07902028466403
1,11,0.8692285035913816,8,19,2,4,1,1,1,23,84.55543261912271,37.38203012825517
1,6,0.5713289610582207,10,26,2,9,1,1,1,25,71.13928155797647,17.714854311449454
0,11,0.23269871588095037,18,2,7,5,1,0,0,59,89.08066691373247,24.986857953867784
1,8,0.9209396732633858,8,6,0,9,1,0,0,35,76.1631622530346,29.094492959289127
1,6,0.4871704189132695,10,12,6,5,1,1,1,28,66.94841931114877,27.05333084902655
1,7,0.648755734914826,15,13,0,2,3,0,1,24,76.40719378861445,27.394212710183616
0,10,0.46072047895447943,5,22,0,1,1,0,1,26,83.26800953722312,39.20981167688635
1,9,0.8574160124802236,4,25,4,9,2,1,0,29,99.12256167273279,14.499016855100454
0,11,0.06317093908869098,6,26,6,11,1,0,1,54,72.29817268769631,13.388313515522476
1,6,0.6162076658390508,11,11,8,8,1,0,0,39,64.55482238084788,37.49361985371134
0,8,0.24090390420027596,4,15,5,3,2,0,1,36,63.40946161259,31.927291421303313
1,6,0.9522756888934688,14,15,8,7,1,0,0,48,55.149829510456776,11.719538284509763
0,6,0.08227762911523684,13,24,5,2,1,0,0,30,67.5509013766651,12.528245231048595
1,8,0.25128869036541224,14,22,0,1,1,1,0,60,68.12355055855559,37.87344844904685
0,8,0.19624091502634322,5,14,4,3,1,0,1,48,77.08437429492503,22.774404431238377
0,6,0.4414031165407295,19,5,9,4,1,0,1,41,66.72159312809548,10.066875132405828
0,11,0.20828016408788197,2,2,5,7,2,0,1,31,95.30874080896362,23.79691872528157
1,11,0.9793192028402227,1,22,8,4,1,0,1,29,63.10655665202091,36.907497968278555
1,10,0.9519578382989313,14,22,7,6,2,0,0,58,80.4491225673481,25.32705750849628
0,7,0.6126313796407568,5,7,4,9,2,0,0,58,71.32621984681919,19.193938425239608
1,8,0.8172866236222793,1,3,5,2,1,0,1,52,50.06094220776478,38.92750455125011
1,8,0.766348970234645,11,9,2,11,1,1,1,45,85.29480879050271,29.416404122196212
0,7,0.3520488139693966,1,10,8,6,1,0,1,63,51.31804622856785,37.35617025546557
1,11,0.990803545795609,1,17,0,7,1,1,1,64,94.89315921138552,15.60407997629785
0,7,0.6511043331869251,6,21,0,7,2,0,0,53,50.04759304913058,15.349264521430664
1,10,0.6573819129248099,18,15,6,8,3,0,1,49,95.57433644892026,31.32025308300252
1,8,0.28476845878097024,8,1,5,5,1,1,1,47,64.49510277608465,11.117072557328965
0,9,0.7918664094766596,13,20,6,9,2,0,0,21,51.111202629646655,32.589297998731666
1,8,0.9102221921034971,11,15,2,9,1,1,1,54,76.29892286983876,12.213599129228465
0,10,0.7568314874345923,4,20,7,3,1,0,1,60,54.69606572936826,22.116538358759254
0,10,0.07038636357046768,18,21,1,2,1,0,0,58,54.626569299454104,10.07993048460653
1,11,0.561880237609468,1,5,6,10,1,1,1,20,74.40898499595556,22.95079931556389
0,9,0.16260128556437914,18,16,1,9,1,0,0,38,83.22903910285093,13.744215763260602
0,7,0.46937119694300045,8,19,4,7,1,0,1,20,84.32269421146228,21.28769116542456
1,11,0.7092536006514207,8,19,8,7,1,1,1,36,52.12159880171755,19.43293734920659
1,6,0.17543924405445976,13,18,2,6,1,1,1,53,86.42538629539649,27.81072318959413
1,10,0.3876647753451784,15,0,9,8,3,0,1,38,84.59539669445576,32.309612268558794
1,7,0.7620432526257818,7,17,2,10,1,1,1,50,68.36572498006997,36.68163111996432
0,7,0.5743287794588631,8,25,9,5,2,0,0,38,54.21851041206631,28.926735797679157
1,8,0.9097693378521805,1,6,3,10,1,1,1,57,61.46880960829559,14.664868807667737
1,10,0.542173783248082,6,0,5,6,3,0,0,51,82.57668500103469,32.954797031327644
1,7,0.5493668378150542,2,1,3,10,1,1,0,44,55.442405338300155,34.38178472379866
1,8,0.994372683224312,15,8,9,3,1,1,1,23,53.99493333830968,19.746416098881276
0,9,0.6432199183923392,5,6,8,5,2,0,1,47,69.3426658381546,22.325726186559855
0,9,0.18723027865577557,17,18,9,6,2,0,1,51,72.11158098074921,17.08499819465421
1,9,0.038928833723229195,9,22,4,4,1,0,1,60,63.79797951041411,28.688699745080648
1,6,0.03575487024511026,2,4,1,11,2,1,0,28,93.19707232429258,17.42212309534686
0,9,0.442005342801734,18,13,7,1,2,0,1,44,55.35731590229443,20.6514202985093
1,7,0.8978756530126785,9,15,9,9,1,0,1,42,81.86216803274121,17.07646860832797
0,7,0.21095453047563462,2,5,0,3,2,0,1,44,74.4216935769922,12.908243705894211
0,8,0.20902538626384104,12,10,8,1,1,0,1,25,70.68046196378825,26.012806207028223
0,6,0.2787297530085552,1,10,3,2,1,0,0,40,91.25364338024616,21.661155163962064
1,10,0.8612128913932439,10,9,2,11,1,0,1,21,60.18782163750583,38.97243836797561
1,10,0.5346496691974376,4,1,8,10,2,1,1,28,96.89619409112012,30.022431274047943
0,6,0.5050323836525806,5,7,2,8,1,0,1,40,55.6457934929257,39.10266803319687
0,10,0.21575000696873103,17,12,8,4,2,0,1,37,74.44369106931798,21.48196552469483
1,10,0.8408116901471364,18,26,4,10,1,0,0,22,56.750856829404775,15.347019688373443
1,11,0.5547927738092122,8,0,9,9,1,1,1,47,87.9458849340275,35.406903854816434
0,9,0.7740844536677538,13,1,2,8,1,0,0,18,52.262010496941954,23.47113874737834
1,6,0.4464989285419432,18,7,1,11,1,1,1,25,71.22014171913142,34.30650264290497
0,8,0.5020964849243278,8,2,1,1,1,0,0,50,65.95212660496142,31.70665557531528
0,6,0.4006883015114947,15,29,4,6,1,0,0,43,58.01561065332009,15.257321200998499
1,10,0.8143550750011852,5,15,0,7,2,1,0,37,57.82015268608199,23.982632714865346
0,10,0.7727559583807042,8,5,6,8,2,0,0,34,51.071586372989415,29.980709495777855
0,7,0.11563572241029962,10,15,9,4,1,0,0,44,95.31180711530175,17.765221006409703
1,8,0.4987503791192036,9,19,3,11,1,1,0,33,57.50288627156695,21.44531429161307
1,6,0.9534668881351561,5,27,6,5,2,0,0,25,88.48977268309135,14.3742800102965
1,11,0.27898568941095103,2,3,1,8,2,1,0,64,79.95823709796908,23.034404559384484
1,7,0.9476814385742103,10,29,3,11,1,0,1,55,76.61663839310401,14.410407252270291
1,8,0.9928912500233998,9,26,5,11,1,1,1,29,73.38712220028725,34.47967689178745
0,8,0.2305699012772756,18,3,0,4,1,0,0,53,67.57614062098698,23.968054106030188
1,9,0.9232759331052112,12,4,2,10,1,0,0,34,63.999494649056615,18.650968665418
0,10,0.42850478854399643,3,1,3,1,2,0,1,22,69.28772758245593,33.83219118973844
0,7,0.34936308734824095,4,3,8,10,2,0,0,60,80.86629981855896,12.140095235957684
0,11,0.5105364560653685,17,10,0,4,2,0,0,35,63.68599976082076,31.938034232021312
0,10,0.3718436127531922,17,15,0,3,1,0,0,27,67.57174292539649,15.536947553817763
0,11,0.0272513351255661,16,25,0,8,1,0,0,28,96.18974936388935,12.878356562409554
1,7,0.2563222046028828,12,1,2,11,1,1,1,32,55.80419103248119,20.02228110656555
1,9,0.7298444622503116,9,8,1,8,3,0,1,46,84.51554496741943,18.07080749141239
1,8,0.5642474990433196,1,16,6,10,1,1,0,55,61.76875324260326,32.210552981856026
1,8,0.01416825135756572,17,28,0,6,1,1,0,30,55.25998492317809,13.412422431882948
